,state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,month_name
4358,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,133.0,1100,1100,1100,October
4359,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,69.0,1100,1700,1700,October
4360,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,98.0,1200,1500,1500,October
4361,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,97.0,1100,1500,1500,October
4362,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,63.0,1200,1500,1500,October
4363,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,102.0,1200,1500,1500,October
4364,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,99.0,1400,1600,1600,October
4365,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,1400,1600,1600,October
4366,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.0,1400,1600,1600,October
4367,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,112.4,1200,1500,1500,October
4368,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,46.0,1300,1500,1500,October
4369,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,70.0,1300,1600,1600,October
4370,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,21.0,1300,1500,1500,October
4371,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.5,1200,1500,1500,October
4372,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,85.5,1200,1500,1500,October
4373,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,59.0,1200,1500,1500,October
4374,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,67.0,1200,1500,1500,October
4375,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.5,1300,1600,1600,October
4376,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,68.0,1200,1500,1500,September
4377,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,59.5,1200,1500,1500,September
4378,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,66.3,1200,1500,1500,September
4379,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1300,1600,1600,September
4380,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,105.0,1300,1600,1600,September
4381,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,45.0,1300,1600,1600,September
4382,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.0,1300,1600,1600,September
4383,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,21.0,1400,1600,1600,September
4384,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1400,1600,1600,September
4385,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,65.0,1400,1600,1600,September
4386,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.3,1400,1600,1600,September
4387,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,63.0,1400,1700,1700,September
4388,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1400,1500,1400,September
4389,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,42.0,1400,1500,1400,September
4390,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,26.5,1400,1500,1400,September
4391,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,21.0,700,800,700,September
4392,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,39.0,1400,1400,1400,September
4393,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,41.0,1400,1700,1700,September
4394,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,59.0,1400,1700,1700,September
4395,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1400,1700,1700,September
4396,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,87.0,1400,1700,1700,September
4397,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,105.0,1400,1600,1600,August
4398,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,1450,1650,1650,August
4399,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,1400,1700,1700,August
4400,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,65.0,1400,1650,1650,August
4401,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,130.1,1400,1600,1600,August
4402,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,66.0,1400,1600,1600,August
4403,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,67.0,1500,1700,1700,August
4404,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1500,1700,1700,August
4405,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,66.0,1500,1700,1700,August
4406,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1500,1700,1700,August
4407,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.0,1400,1700,1700,August
4408,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,1400,1700,1700,August
4409,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,64.0,1400,1700,1700,August
4410,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,1400,1700,1700,August
4411,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,81.5,1400,1800,1800,August
4412,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1400,1800,1800,August
4413,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,42.5,1600,1850,1850,August
4414,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1600,1800,1800,August
4415,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1600,1800,1800,August
4416,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,89.0,1500,1800,1800,August
4417,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1500,1800,1800,August
4418,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,142.0,1500,1800,1800,July
4419,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,1500,1800,1800,July
4420,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,1500,1800,1800,July
4421,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,59.0,1600,1800,1800,July
4422,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,1600,1800,1800,July
4423,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,65.0,1600,1850,1850,July
4424,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,45.0,1600,1850,1850,July
4425,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,70.0,1600,1850,1850,July
4426,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.8,1550,1850,1850,July
4427,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.0,1600,1850,1850,July
4428,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,126.0,1600,1850,1850,July
4429,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,45.0,1600,1850,1850,July
4430,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,1600,1850,1850,July
4431,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,63.0,1600,1850,1850,July
4432,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,48.0,1600,1850,1850,July
4433,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,1600,1850,1850,July
4434,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,67.0,1600,1800,1800,July
4435,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1600,1800,1800,July
4436,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1600,1800,1800,July
4437,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1400,1700,1700,July
4438,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.0,1300,1300,1300,July
4439,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,63.0,1400,1700,1700,June
4440,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,68.0,1500,1700,1700,June
4441,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,65.0,1500,1700,1700,June
4442,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.0,1500,1700,1700,June
4443,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,71.5,1400,1700,1700,June
4444,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,38.0,1450,1650,1550,June
4445,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.0,1400,1700,1700,June
4446,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.8,1400,1600,1600,June
4447,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,91.5,1350,1600,1600,June
4448,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,64.0,1400,1600,1600,June
4449,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1400,1550,1550,June
4450,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,137.5,1300,1550,1550,June
4451,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,66.0,1400,1550,1550,June
4452,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1500,1600,1600,June
4453,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.5,1450,1600,1600,June
4454,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,70.0,1500,1600,1600,June
4455,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,64.0,1500,1600,1600,June
4456,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1500,1600,1600,June
4457,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.0,1500,1600,1600,June
4458,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1400,1600,1600,June
4459,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1300,1550,1550,June
4460,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1300,1550,1550,June
4461,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.0,1300,1550,1550,June
4462,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,69.5,1300,1550,1550,June
4463,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.5,1300,1500,1500,June
4464,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,69.5,1300,1550,1550,May
4465,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,108.5,1300,1500,1500,May
4466,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1300,1500,1300,May
4467,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,86.0,1300,1500,1500,May
4468,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,86.5,1300,1500,1500,May
4469,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1300,1500,1500,May
4470,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,1300,1500,1500,May
4471,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.5,1100,1400,1400,May
4472,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,86.0,1300,1500,1500,May
4473,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1300,1500,1500,May
4474,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,21.0,1300,1500,1500,May
4475,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,70.0,1400,1500,1400,May
4476,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1200,1525,1525,May
4477,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1450,1550,1550,May
4478,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1450,1600,1600,May
4479,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.5,1350,1500,1500,May
4480,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,1300,1450,1450,May
4481,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1300,1500,1500,May
4482,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,1200,1450,1450,May
4483,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.5,1200,1400,1400,April
4484,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,45.6,1300,1500,1500,April
4485,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1400,1500,1500,April
4486,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,1400,1600,1400,April
4487,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,67.0,1400,1600,1600,April
4488,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,41.0,1400,1600,1600,April
4489,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,1350,1600,1600,April
4490,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,1300,1400,1400,April
4491,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,22.0,1200,1350,1350,April
4492,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,26.0,1200,1400,1400,April
4493,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,61.8,1250,1350,1350,April
4494,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,43.0,900,1300,1300,April
4495,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,800,1250,1250,April
4496,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,64.0,1000,1200,1200,April
4497,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,21.0,1000,1200,1200,April
4498,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,131.0,1000,1200,1200,April
4499,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,31.5,800,1100,1100,April
4500,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,900,1200,1200,April
4501,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,900,1200,900,April
4502,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,99.0,850,1200,1200,April
4503,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,98.0,900,1150,900,April
4504,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,97.0,900,1150,900,April
4505,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,68.0,900,1150,950,April
4506,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,92.5,900,1200,1200,March
4507,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,68.8,900,1200,900,March
4508,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,900,1200,900,March
4509,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,1000,1200,1100,March
4510,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,72.4,800,1100,800,March
4511,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,147.0,850,1150,1050,March
4512,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.0,800,1050,950,March
4513,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.5,800,1050,950,March
4514,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,800,1050,950,March
4515,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,36.6,1000,1100,1000,March
4516,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,196.2,1000,1100,1000,March
4517,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,98.0,980,1100,980,March
4518,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.2,1000,1100,1000,March
4519,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.2,1000,1100,1000,March
4520,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,950,1100,950,March
4521,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,74.0,950,1100,950,March
4522,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,65.0,950,1100,950,March
4523,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,75.9,950,1000,950,March
4524,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,94.0,950,1000,950,March
4525,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,100.0,950,1050,950,March
4526,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,75.0,900,1000,900,March
4527,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,50.0,900,1000,900,March
4528,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,51.0,900,1000,900,March
4529,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,850,950,850,March
4530,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,76.0,800,900,800,February
4531,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,103.2,850,1000,850,February
4532,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,70.0,850,950,850,February
4533,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,50.0,850,950,850,February
4534,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,850,950,950,February
4535,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,94.1,850,950,950,February
4536,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,93.0,850,950,850,February
4537,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,100.0,800,950,850,February
4538,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,122.0,800,900,800,February
4539,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,61.0,800,900,800,February
4540,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,50.0,800,900,800,February
4541,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,75.0,800,900,800,February
4542,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,73.0,800,900,800,February
4543,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.0,750,850,750,February
4544,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,60.0,600,700,600,February
4545,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,600,700,600,February
4546,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,60.0,600,700,600,February
4547,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,80.0,600,700,600,February
4548,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,600,650,600,February
4549,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,600,650,600,February
4550,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,60.0,600,700,600,February
4551,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,105.5,620,620,620,February
4552,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,45.0,580,600,580,February
4553,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,89.0,580,600,580,February
4554,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,95.0,600,600,600,February
4555,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.0,600,600,600,January
4556,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,620,620,620,January
4557,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.0,600,600,600,January
4558,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,98.0,600,600,600,January
4559,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,73.0,600,600,600,January
4560,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,46.0,600,600,600,January
4561,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,95.0,600,620,600,January
4562,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,68.0,600,620,600,January
4563,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,89.0,600,600,600,January
4564,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,120.6,600,600,600,January
4565,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,23.0,600,650,600,January
4566,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,126.0,600,640,600,January
4567,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,25.1,600,650,600,January
4568,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,51.0,640,700,640,January
4569,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,96.3,700,700,700,January
4570,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.8,700,700,700,January
4571,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,24.0,700,740,700,January
4572,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,143.2,700,800,700,January
4573,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,48.0,700,800,700,January
4574,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.5,740,800,740,January
4575,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,38.5,740,800,740,January
4576,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,62.5,740,800,740,December
4577,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,90.0,740,800,740,December
4578,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,60.0,740,800,740,December
4579,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,82.0,740,800,740,December
4580,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,69.3,740,800,740,December
4581,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,42.0,740,900,800,December
4582,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,20.0,780,900,800,December
4583,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,800,900,800,December
4584,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,90.3,800,900,800,December
4585,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,69.0,800,900,800,December
4586,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,106.0,800,900,800,December
4587,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,177.0,800,900,800,December
4588,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.0,800,900,800,December
4589,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,600,800,600,December
4590,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,69.0,850,900,850,December
4591,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,88.0,680,900,700,December
4592,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,66.0,840,900,840,December
4593,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,55.0,800,840,800,December
4594,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,40.0,800,900,800,December
4595,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,800,875,800,December
4596,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,62.0,800,975,800,December
4597,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,47.0,900,940,900,December
4598,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,53.0,940,1000,940,December
4599,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,89.0,900,1000,900,December
4600,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,42.5,900,1000,900,December
4601,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,60.0,940,1000,950,December
4602,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,148.6,870,900,900,December
4603,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,44.5,900,900,900,December
4604,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,76.0,580,700,600,December
4605,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,63.0,900,1000,900,December
4606,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,60.0,800,900,800,November
4607,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,68.0,900,1100,900,November
4608,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,112.0,800,1000,800,November
4609,Chattisgarh,Raigarh,Raigarh,Other,Vegetables,103.5,700,1000,700,November
4610,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1000,1800,1400,October
4611,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,60.0,1200,1800,1500,October
4612,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,45.0,1400,1800,1600,September
4613,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,25.0,1200,1600,1400,September
4614,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,47.5,1400,1800,1600,September
4615,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,27.5,1200,1600,1400,September
4616,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1200,1600,1400,September
4617,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1200,1600,1400,September
4618,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,45.0,1500,2000,1800,September
4619,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,45.0,1200,1600,1400,September
4620,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1200,1600,1400,September
4621,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1200,1600,1400,September
4622,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,48.0,1400,1800,1600,September
4623,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,45.0,1400,1800,1600,September
4624,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1400,1800,1600,September
4625,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,38.0,1400,1800,1600,September
4626,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1400,1800,1600,September
4627,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1400,1800,1600,September
4628,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,39.0,1400,1800,1600,September
4629,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1600,2000,1800,September
4630,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1400,1800,1600,September
4631,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1400,1800,1600,August
4632,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1400,1800,1600,August
4633,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,32.0,1400,1800,1600,August
4634,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,45.0,1400,1800,1600,August
4635,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,45.0,1400,1800,1600,August
4636,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,38.0,1600,2000,1800,August
4637,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1600,2000,1800,August
4638,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,42.0,1600,2000,1800,August
4639,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,39.0,1400,1800,1600,August
4640,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1400,1800,1600,August
4641,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1400,1800,1600,August
4642,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,31.0,1200,1600,1400,August
4643,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,30.0,1200,1600,1400,August
4644,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,38.0,1200,1600,1400,August
4645,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,40.0,1200,1600,1400,August
4646,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,35.0,1400,1800,1600,August
4647,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1400,1800,1600,August
4648,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,30.0,1400,1800,1600,August
4649,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,30.0,1400,1800,1600,August
4650,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,41.0,1400,1800,1600,August
4651,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,35.0,1400,1800,1600,August
4652,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1200,1600,1400,August
4653,Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Vegetables,37.5,1400,1800,1600,August
